x,y,z,r,g,b,size,mag,dist_pc,name
11.638268001069616,-6.465898018499855,28.07488033081975,0.9879749488830566,0.9640083503723145,0.9101252555847168,2.158028,6.329715,31.071788246578453,
7.969106066001792,-3.8632299261630374,22.299510544601123,1.0,0.8257306416829427,0.5887714672088623,0.68905693,8.808724,23.993736005098597,
11.16717735234914,-12.93903144016635,39.60565672622749,0.8925283813476562,0.9129156494140624,1.0,3.0873547,5.5520673,43.1362078693086,
4.183187999441767,-5.102494599094312,25.703215917860778,1.0,0.8988200378417969,0.7046975898742676,1.4004792,7.2686167,26.536575165093026,
2.9414094058806746,-0.26583722676424126,13.4699506180611,1.0,0.8648335138956705,0.6400939869880676,10.266172,2.9429574,13.789928512401419,
3.5542278208832583,-0.635867754016211,18.57754227489748,1.0,0.5919329961140951,0.37466646830240885,0.26118323,10.915274,18.92516684679269,
4.375318736296792,-2.303339873200124,48.9281324270467,1.0,0.7185385545094808,0.4491403261820475,0.2502583,11.008058,49.1773416464766,
39.2735758577933,-3.4541263133653017,-28.489910818631774,1.0,0.6943480730056762,0.4349106311798096,0.1604561,11.973219,48.64174922533233,
12.984654075053612,-0.007295121390136189,-8.79611403762184,1.0,0.5799703598022461,0.3676296234130859,0.19978148,11.497224,15.6835237376825,
37.72863170073834,3.5634378619566305,-24.660723248901363,1.0,0.884042854309082,0.6696017789840698,0.47089556,9.635377,45.21392496305633,
29.262874201750787,3.572500643276338,-18.822104784310014,1.0,0.5789353291193644,0.3670207818349202,0.16472349,11.916223,34.97642342929373,
31.259757506029494,3.967363373543159,-18.881454201529642,1.0,0.6982477108637491,0.4372045358022054,0.18999285,11.606314,36.73447596247917,
31.22713753961738,3.9529330011109507,-18.850552311875553,1.0,0.722448984781901,0.4532142925262451,0.25253835,10.988363,36.68927800723544,
31.417749911252972,-3.456840709044065,-21.86152681524119,1.0,0.807477060953776,0.5648136425018311,0.4538734,9.715326,38.43112165767804,
37.25482069714265,-3.072465359981565,-23.422999397398687,1.0,0.9568157386779785,0.842437379360199,1.6120627,6.9630904,44.113474237868346,
23.13720635860497,-1.1528453736297437,-12.142752004267505,1.0,0.6244077761967977,0.39376928011576334,0.22363557,11.2522955,26.155416203404457,
43.681495861529385,0.7417536728337776,-23.615878850224508,1.0,0.9461688232421874,0.8171509552001953,1.2568874,7.503518,49.662188967870236,
41.905263391924,-2.3470942801104027,-20.826442399312302,1.0,0.7563013712565104,0.49764554977416997,0.2851864,10.724356,46.85403562680728,
24.697131714582085,4.883296549543962,-10.174423856309376,0.9671876239776611,0.9679277229309082,1.0,3.7555206,5.1266494,27.153522808763537,
